order_id,product_id,quantity,discount_pct
O003190,P0008,2,0.1
O003190,P0003,1,0.05
O003191,P0003,2,0.05
O003192,P0017,1,0.15
O003193,P0030,1,0.0
O003193,P0027,2,0.15
O003194,P0008,2,0.0
O003195,P0016,1,0.15
O003195,P0018,1,0.05
O003196,P0021,2,0.15
O003196,P0024,1,0.0
O003196,P0026,3,0.05
O003196,P0003,1,0.05
O003197,P0027,3,0.05
O003198,P0024,1,0.1
O003199,P0005,1,0.1
O003199,P0013,1,0.1
O003200,P0007,1,0.1
O003200,P0026,1,0.0
O003201,P0015,2,0.0
O003202,P0025,2,0.05
O003202,P0001,2,0.05
O003202,P0023,2,0.15
O003202,P0014,1,0.0
O003203,P0003,2,0.1
O003203,P0025,1,0.1
O003204,P0016,1,0.05
O003204,P0020,1,0.15
O003205,P0017,1,0.05
O003206,P0016,2,0.05
O003207,P0023,1,0.05
O003208,P0017,2,0.05
O003208,P0004,1,0.1
O003209,P0018,2,0.1
O003210,P0017,1,0.15
O003210,P0016,3,0.1
O003211,P0008,1,0.0
O003211,P0025,2,0.15
O003211,P0021,4,0.05
O003212,P0010,3,0.1
O003212,P0006,3,0.1
O003212,P0021,1,0.0
O003213,P0029,1,0.0
O003213,P0013,1,0.05
O003213,P0002,4,0.15
O003213,P0012,1,0.05
O003213,P0026,1,0.0
O003214,P0003,4,0.1
O003214,P0024,2,0.15
O003215,P0006,2,0.05
O003215,P0027,1,0.2
O003216,P0015,2,0.0
O003216,P0012,1,0.0
O003217,P0014,1,0.05
O003218,P0017,2,0.15
O003219,P0010,1,0.2
O003219,P0024,3,0.2
O003220,P0019,1,0.05
O003221,P0002,1,0.0
O003222,P0010,2,0.0
O003223,P0027,1,0.05
O003223,P0022,1,0.0
O003224,P0004,1,0.1
O003224,P0020,4,0.05
O003225,P0025,1,0.0
O003225,P0030,2,0.1
O003225,P0003,1,0.0
O003225,P0022,3,0.15
O003225,P0021,2,0.1
O003226,P0003,1,0.0
O003226,P0018,2,0.05
O003226,P0024,1,0.0
O003227,P0028,1,0.05
O003228,P0008,1,0.05
O003228,P0001,2,0.05
O003229,P0022,1,0.05
O003229,P0011,1,0.05
O003229,P0009,2,0.0
O003229,P0007,3,0.05
O003230,P0027,1,0.0
O003231,P0025,2,0.0
O003232,P0007,2,0.1
O003232,P0027,3,0.1
O003232,P0023,1,0.2
O003233,P0014,1,0.2
O003233,P0019,1,0.2
O003233,P0026,1,0.0
O003233,P0017,2,0.0
O003233,P0015,2,0.05
O003234,P0021,1,0.0
O003234,P0018,1,0.0
O003235,P0019,2,0.0
O003235,P0028,1,0.15
O003236,P0026,3,0.1
O003237,P0015,3,0.1
O003237,P0007,1,0.05
O003237,P0024,2,0.15
O003238,P0020,1,0.15
O003238,P0026,1,0.1
O003239,P0017,1,0.05
O003239,P0005,3,0.0
O003240,P0008,1,0.0
O003241,P0009,1,0.0
O003242,P0008,1,0.0
O003242,P0011,2,0.15
O003242,P0019,1,0.0
O003243,P0023,1,0.1
O003243,P0012,2,0.1
O003244,P0016,1,0.15
O003245,P0016,4,0.15
O003245,P0022,3,0.1
O003246,P0001,4,0.0
O003246,P0010,1,0.05
O003247,P0012,1,0.05
O003248,P0022,1,0.0
O003248,P0017,1,0.05
O003248,P0014,1,0.0
O003249,P0009,2,0.0
O003249,P0010,3,0.05
O003250,P0025,4,0.1
O003250,P0024,1,0.15
O003251,P0012,1,0.05
O003251,P0009,2,0.1
O003251,P0016,1,0.0
O003251,P0020,1,0.0
O003252,P0025,1,0.0
O003252,P0013,3,0.1
O003253,P0028,3,0.0
O003254,P0001,1,0.0
O003254,P0015,1,0.05
O003255,P0008,1,0.05
O003256,P0014,1,0.05
O003256,P0007,1,0.0
O003257,P0019,1,0.15
O003257,P0011,2,0.0
O003257,P0013,2,0.0
O003258,P0023,3,0.15
O003258,P0018,1,0.0
O003258,P0001,2,0.0
O003259,P0002,1,0.1
O003260,P0024,4,0.05
O003260,P0003,2,0.05
O003260,P0025,1,0.1
O003261,P0023,1,0.1
O003261,P0012,2,0.2
O003262,P0009,1,0.0
O003263,P0008,1,0.0
O003264,P0014,2,0.1
O003264,P0018,2,0.05
O003264,P0009,1,0.0
O003265,P0007,1,0.05
O003266,P0001,1,0.1
O003267,P0022,1,0.0
O003268,P0014,3,0.0
O003268,P0017,2,0.15
O003269,P0030,1,0.05
O003270,P0021,4,0.0
O003271,P0014,2,0.05
O003272,P0019,1,0.15
O003273,P0013,3,0.05
O003273,P0021,1,0.05
O003274,P0028,1,0.1
O003274,P0024,4,0.1
O003275,P0023,1,0.0
O003276,P0030,2,0.0
O003276,P0026,2,0.0
O003277,P0001,1,0.1
O003277,P0003,1,0.0
O003278,P0025,1,0.2
O003278,P0014,1,0.0
O003278,P0015,2,0.05
O003279,P0011,3,0.05
O003279,P0007,1,0.05
O003280,P0013,3,0.0
O003280,P0029,1,0.15
O003281,P0017,1,0.0
O003281,P0015,1,0.15
O003281,P0028,2,0.05
O003282,P0010,3,0.1
O003282,P0003,1,0.05
O003283,P0013,1,0.0
O003283,P0016,2,0.1
O003284,P0009,1,0.0
O003285,P0028,3,0.1
O003286,P0027,1,0.0
O003286,P0016,1,0.05
O003287,P0012,4,0.0
O003288,P0028,2,0.05
O003288,P0021,1,0.2
O003288,P0007,1,0.05
O003289,P0028,1,0.05
O003289,P0025,1,0.0
O003290,P0010,3,0.1
O003291,P0016,2,0.05
O003291,P0007,1,0.05
O003291,P0029,1,0.1
O003292,P0025,1,0.05
O003293,P0024,1,0.2
O003294,P0013,4,0.15
O003294,P0015,2,0.15
O003295,P0002,1,0.05
O003296,P0002,1,0.0
O003297,P0005,1,0.05
O003297,P0020,1,0.1
O003297,P0007,1,0.0
O003297,P0018,1,0.05
O003298,P0021,1,0.0
O003298,P0006,2,0.05
O003298,P0005,1,0.0
O003299,P0014,2,0.05
O003299,P0004,1,0.0
O003299,P0001,1,0.05
O003300,P0030,2,0.2
O003300,P0018,1,0.05
O003300,P0022,1,0.05
O003301,P0024,1,0.05
O003301,P0003,1,0.05
O003302,P0007,1,0.05
O003303,P0002,1,0.1
O003304,P0006,1,0.0
O003304,P0030,1,0.1
O003305,P0015,1,0.0
O003306,P0011,1,0.05
O003307,P0020,1,0.05
O003307,P0016,3,0.05
O003308,P0014,2,0.05
O003309,P0020,1,0.05
O003309,P0009,1,0.05
O003309,P0001,1,0.05
O003309,P0010,2,0.05
O003309,P0027,1,0.05
O003310,P0012,1,0.1
O003310,P0014,2,0.15
O003311,P0023,1,0.0
O003311,P0005,1,0.1
O003311,P0020,1,0.05
O003312,P0009,3,0.0
O003313,P0026,2,0.05
O003313,P0014,3,0.05
O003313,P0008,1,0.0
O003313,P0030,3,0.05
O003314,P0021,1,0.0
O003314,P0017,1,0.05
O003314,P0013,1,0.0
O003314,P0008,1,0.15
O003314,P0001,1,0.05
O003315,P0025,1,0.1
O003315,P0023,3,0.0
O003315,P0007,1,0.1
O003315,P0027,1,0.0
O003315,P0014,1,0.0
O003316,P0027,1,0.05
O003317,P0017,1,0.1
O003317,P0009,1,0.05
O003318,P0029,1,0.2
O003318,P0019,2,0.0
O003319,P0009,1,0.0
O003319,P0001,2,0.15
O003319,P0014,1,0.2
O003320,P0016,1,0.0
O003320,P0024,1,0.0
O003320,P0002,2,0.0
O003321,P0007,2,0.05
O003322,P0018,2,0.05
O003323,P0006,1,0.0
O003323,P0021,2,0.05
O003323,P0007,1,0.1
O003323,P0009,1,0.0
O003324,P0029,3,0.05
O003324,P0016,1,0.05
O003324,P0026,2,0.1
O003325,P0008,1,0.1
O003325,P0001,2,0.0
O003325,P0011,2,0.15
O003326,P0008,3,0.0
O003326,P0020,1,0.0
O003327,P0015,1,0.1
O003327,P0007,3,0.05
O003328,P0007,1,0.0
O003329,P0015,1,0.15
O003330,P0006,1,0.0
O003330,P0029,2,0.05
O003331,P0024,1,0.1
O003331,P0022,1,0.0
O003332,P0006,2,0.15
O003332,P0015,4,0.15
O003333,P0016,4,0.2
O003333,P0014,1,0.0
O003334,P0022,1,0.0
O003334,P0027,1,0.0
O003334,P0018,1,0.05
O003334,P0002,3,0.1
O003335,P0018,2,0.0
O003336,P0019,3,0.05
O003336,P0006,3,0.05
O003336,P0028,1,0.0
O003336,P0015,2,0.0
O003337,P0017,2,0.0
O003337,P0018,1,0.05
O003337,P0008,2,0.1
O003338,P0019,2,0.1
O003338,P0004,2,0.05
O003338,P0017,2,0.05
O003339,P0017,1,0.05
O003339,P0013,1,0.0
O003339,P0010,1,0.15
O003339,P0027,3,0.05
O003340,P0015,1,0.0
O003340,P0007,2,0.0
O003340,P0006,3,0.1
O003341,P0003,2,0.05
O003341,P0019,3,0.2
O003341,P0005,1,0.1
O003342,P0013,1,0.0
O003342,P0018,2,0.1
O003343,P0002,1,0.1
O003343,P0013,2,0.2
O003344,P0009,1,0.1
O003344,P0018,2,0.0
O003344,P0017,3,0.05
O003345,P0003,1,0.1
O003345,P0020,1,0.05
O003345,P0004,1,0.15
O003346,P0012,1,0.15
O003346,P0028,2,0.0
O003346,P0002,1,0.05
O003346,P0005,2,0.0
O003347,P0011,2,0.1
O003347,P0001,1,0.0
O003348,P0008,4,0.2
O003348,P0020,1,0.05
O003348,P0029,1,0.05
O003349,P0025,2,0.15
O003349,P0007,1,0.0
O003350,P0016,1,0.0
O003350,P0019,1,0.0
O003350,P0014,1,0.05
O003350,P0025,1,0.1
O003350,P0027,1,0.0
O003351,P0002,1,0.0
O003352,P0012,2,0.1
O003352,P0001,2,0.05
O003352,P0010,1,0.05
O003353,P0021,3,0.0
O003353,P0026,1,0.0
O003353,P0001,1,0.0
O003354,P0005,2,0.15
O003354,P0012,1,0.0
O003355,P0028,3,0.0
O003355,P0014,1,0.05
O003355,P0015,2,0.1
O003355,P0001,2,0.05
O003356,P0020,2,0.0
O003356,P0002,2,0.0
O003356,P0017,1,0.05
O003356,P0026,3,0.15
O003356,P0023,2,0.1
O003357,P0024,2,0.1
O003357,P0007,3,0.0
O003357,P0018,1,0.1
O003357,P0008,1,0.0
O003358,P0024,1,0.1
O003358,P0020,1,0.0
O003358,P0017,3,0.0
O003359,P0026,1,0.0
O003359,P0020,2,0.1
O003360,P0030,1,0.0
O003360,P0018,3,0.0
O003360,P0028,2,0.0
O003361,P0014,1,0.0
O003361,P0009,1,0.0
O003362,P0004,1,0.05
O003363,P0020,1,0.05
O003363,P0009,1,0.05
O003364,P0022,2,0.05
O003365,P0007,1,0.05
O003365,P0009,2,0.0
O003365,P0021,2,0.0
O003365,P0013,1,0.0
O003365,P0002,1,0.15
O003366,P0007,1,0.0
O003367,P0017,4,0.05
O003367,P0002,1,0.0
O003368,P0015,1,0.2
O003369,P0029,1,0.1
O003369,P0024,1,0.05
O003369,P0003,2,0.15
O003370,P0029,3,0.1
O003370,P0027,1,0.05
O003370,P0009,1,0.05
O003371,P0015,1,0.1
O003371,P0016,2,0.0
O003372,P0006,2,0.0
O003372,P0010,1,0.0
O003373,P0017,1,0.05
O003374,P0003,2,0.0
O003374,P0013,1,0.05
O003374,P0022,2,0.05
O003375,P0014,2,0.0
O003376,P0006,1,0.05
O003376,P0012,3,0.0
O003376,P0022,4,0.05
O003377,P0001,1,0.0
O003378,P0017,1,0.0
O003379,P0017,1,0.0
O003379,P0029,1,0.05
O003379,P0004,1,0.0
O003379,P0009,1,0.05
O003380,P0029,1,0.1
O003380,P0030,1,0.1
O003380,P0022,1,0.0
O003381,P0013,2,0.0
O003382,P0001,1,0.2
O003382,P0009,3,0.05
O003383,P0018,4,0.1
O003383,P0001,2,0.0
O003383,P0017,1,0.1
O003384,P0010,1,0.1
O003384,P0004,1,0.0
O003384,P0020,1,0.05
O003385,P0009,1,0.15
O003385,P0004,1,0.15
O003386,P0017,1,0.0
O003386,P0007,1,0.2
O003387,P0030,1,0.1
O003387,P0023,2,0.05
O003387,P0002,1,0.1
O003387,P0016,4,0.05
O003388,P0025,1,0.0
O003389,P0007,1,0.0
O003389,P0005,1,0.05
O003389,P0008,1,0.05
O003390,P0008,2,0.0
O003390,P0023,1,0.1
O003391,P0019,1,0.05
O003392,P0020,3,0.0
O003393,P0002,1,0.15
O003393,P0023,1,0.0
O003394,P0011,2,0.15
O003395,P0030,1,0.05
O003395,P0005,1,0.1
O003395,P0028,1,0.0
O003396,P0008,1,0.15
O003396,P0024,2,0.05
O003396,P0019,1,0.1
O003397,P0013,3,0.1
O003398,P0010,1,0.0
O003399,P0030,1,0.0
O003399,P0009,1,0.05
O003400,P0018,1,0.1
O003401,P0013,3,0.1
O003401,P0015,3,0.1
O003402,P0007,1,0.05
O003402,P0027,1,0.05
O003402,P0028,4,0.0
O003403,P0014,1,0.1
O003403,P0019,1,0.15
O003403,P0016,1,0.0
O003404,P0011,1,0.05
O003404,P0029,1,0.05
O003405,P0019,1,0.0
O003405,P0027,2,0.0
O003405,P0017,1,0.05
O003405,P0004,1,0.0
O003406,P0024,3,0.0
O003406,P0006,2,0.05
O003406,P0010,1,0.0
O003407,P0013,2,0.0
O003407,P0017,2,0.15
O003408,P0024,2,0.15
O003408,P0015,1,0.0
O003408,P0027,2,0.05
O003409,P0008,2,0.0
O003409,P0021,2,0.0
O003409,P0026,1,0.1
O003409,P0014,1,0.0
O003410,P0029,1,0.05
O003410,P0002,1,0.1
O003410,P0027,1,0.1
O003410,P0015,2,0.05
O003411,P0023,1,0.1
O003411,P0029,1,0.0
O003411,P0021,1,0.15
O003412,P0028,1,0.2
O003412,P0007,2,0.05
O003412,P0001,1,0.1
O003412,P0026,1,0.1
O003413,P0017,1,0.05
O003413,P0006,1,0.2
O003413,P0028,1,0.15
O003414,P0030,2,0.1
O003415,P0001,1,0.1
O003415,P0019,2,0.05
O003416,P0030,1,0.15
O003416,P0024,3,0.05
O003417,P0029,1,0.1
O003417,P0018,1,0.15
O003417,P0002,2,0.1
O003417,P0006,1,0.1
O003418,P0028,2,0.15
O003418,P0013,1,0.1
O003418,P0012,2,0.05
O003419,P0030,1,0.1
O003419,P0012,1,0.0
O003419,P0028,1,0.1
O003420,P0004,1,0.1
O003420,P0014,1,0.05
O003420,P0001,1,0.15
O003420,P0010,1,0.0
O003420,P0013,2,0.2
O003421,P0024,1,0.05
O003421,P0005,1,0.0
O003422,P0025,2,0.1
O003422,P0026,1,0.05
O003422,P0009,1,0.1
O003422,P0002,1,0.05
O003423,P0010,4,0.15
O003423,P0026,1,0.15
O003423,P0027,1,0.05
O003423,P0003,1,0.0
O003424,P0017,2,0.1
O003425,P0015,1,0.2
O003426,P0022,1,0.0
O003426,P0018,1,0.0
O003426,P0002,1,0.0
O003427,P0002,4,0.1
O003427,P0021,1,0.15
O003428,P0022,1,0.05
O003428,P0029,1,0.2
O003429,P0016,1,0.05
O003429,P0002,1,0.1
O003430,P0001,3,0.05
O003430,P0016,3,0.15
O003431,P0020,3,0.0
O003431,P0019,1,0.0
O003431,P0018,1,0.15
O003431,P0010,2,0.1
O003431,P0027,1,0.15
O003432,P0003,1,0.0
O003432,P0023,1,0.0
O003432,P0001,2,0.05
O003432,P0027,1,0.05
O003433,P0001,1,0.05
O003433,P0027,2,0.0
O003433,P0009,1,0.05
O003433,P0003,2,0.0
O003434,P0023,2,0.1
O003435,P0022,1,0.1
O003436,P0029,3,0.05
O003437,P0011,1,0.0
O003437,P0030,1,0.0
O003437,P0010,2,0.0
O003437,P0022,3,0.15
O003438,P0005,1,0.0
O003438,P0022,2,0.05
O003439,P0013,1,0.0
O003439,P0010,2,0.0
O003439,P0001,1,0.05
O003439,P0007,3,0.0
O003440,P0006,1,0.05
O003441,P0028,3,0.0
O003442,P0024,1,0.05
O003442,P0016,2,0.0
O003442,P0021,1,0.2
O003442,P0010,1,0.05
O003442,P0004,1,0.15
O003443,P0005,3,0.15
O003444,P0007,3,0.1
O003444,P0013,1,0.0
O003444,P0030,1,0.05
O003444,P0004,2,0.1
O003445,P0006,3,0.15
O003445,P0028,3,0.05
O003445,P0021,1,0.05
O003446,P0003,1,0.05
O003446,P0030,4,0.0
O003446,P0024,1,0.05
O003447,P0029,3,0.0
O003447,P0009,1,0.0
O003448,P0019,1,0.1
O003448,P0011,1,0.1
O003448,P0022,1,0.0
O003448,P0020,3,0.2
O003449,P0012,1,0.05
O003449,P0013,2,0.05
O003450,P0011,2,0.0
O003450,P0027,1,0.1
O003451,P0016,3,0.0
O003451,P0020,4,0.1
O003451,P0028,1,0.0
O003452,P0021,3,0.2
O003452,P0012,4,0.0
O003453,P0013,1,0.05
O003453,P0028,2,0.1
O003453,P0018,1,0.0
O003454,P0019,1,0.05
O003454,P0007,2,0.15
O003455,P0015,2,0.0
O003456,P0004,1,0.15
O003456,P0003,1,0.05
O003456,P0025,1,0.0
O003456,P0011,2,0.0
O003457,P0022,4,0.05
O003457,P0027,2,0.05
O003457,P0028,4,0.1
O003458,P0004,3,0.0
O003458,P0011,1,0.0
O003459,P0007,2,0.0
O003459,P0025,3,0.05
O003459,P0024,1,0.2
O003460,P0002,2,0.1
O003461,P0022,1,0.15
O003461,P0017,3,0.15
O003461,P0028,2,0.1
O003462,P0004,1,0.05
O003462,P0002,1,0.0
O003463,P0029,1,0.05
O003464,P0015,2,0.05
O003465,P0011,2,0.0
O003465,P0017,2,0.0
O003465,P0003,2,0.05
O003466,P0022,1,0.0
O003466,P0021,2,0.0
O003466,P0027,2,0.0
O003467,P0016,1,0.05
O003468,P0024,1,0.1
O003468,P0028,2,0.0
O003468,P0026,4,0.05
O003469,P0026,1,0.1
O003470,P0019,2,0.0
O003470,P0005,1,0.05
O003471,P0030,2,0.05
O003471,P0008,3,0.05
O003471,P0013,1,0.05
O003472,P0014,1,0.05
O003472,P0011,2,0.0
O003472,P0006,3,0.15
O003473,P0006,2,0.05
O003474,P0008,4,0.05
O003474,P0002,1,0.0
O003475,P0019,2,0.1
O003475,P0024,1,0.05
O003475,P0003,2,0.05
O003476,P0015,1,0.0
O003476,P0030,2,0.0
O003476,P0010,1,0.2
O003477,P0014,3,0.0
O003478,P0026,4,0.1
O003478,P0030,1,0.1
O003478,P0027,3,0.0
O003479,P0010,1,0.05
O003480,P0019,1,0.0
O003481,P0028,1,0.05
O003482,P0008,1,0.0
O003482,P0024,3,0.2
O003482,P0003,3,0.0
O003483,P0006,1,0.0
O003484,P0029,3,0.1
O003484,P0026,1,0.1
O003485,P0008,1,0.0
O003485,P0004,1,0.05
O003485,P0028,1,0.15
O003486,P0013,2,0.2
O003486,P0001,2,0.15
O003487,P0009,2,0.05
O003487,P0022,1,0.15
O003488,P0028,1,0.0
O003488,P0029,1,0.05
O003488,P0009,1,0.2
O003489,P0015,3,0.15
O003489,P0005,1,0.1
O003490,P0011,3,0.1
O003490,P0009,2,0.0
O003490,P0030,2,0.05
O003490,P0012,3,0.1
O003491,P0003,1,0.0
O003491,P0025,1,0.1
O003491,P0016,2,0.05
O003491,P0013,2,0.05
O003491,P0010,3,0.1
O003492,P0029,2,0.05
O003492,P0011,1,0.0
O003492,P0010,1,0.05
O003493,P0007,4,0.05
O003493,P0002,1,0.0
O003494,P0026,1,0.2
O003495,P0010,1,0.15
O003495,P0028,2,0.1
O003496,P0002,1,0.0
O003497,P0026,1,0.05
O003498,P0008,3,0.05
O003498,P0026,3,0.05
O003499,P0007,1,0.1
O003500,P0020,1,0.1
O003501,P0023,1,0.15
O003501,P0021,2,0.05
O003501,P0007,2,0.0
O003502,P0023,1,0.0
O003502,P0011,1,0.15
O003503,P0016,1,0.15
O003503,P0024,1,0.05
O003503,P0029,1,0.0
O003503,P0019,2,0.05
O003504,P0017,2,0.1
O003505,P0002,1,0.0
O003505,P0001,3,0.05
O003506,P0009,3,0.05
O003506,P0003,2,0.15
O003507,P0005,1,0.0
O003507,P0018,3,0.05
O003507,P0015,3,0.05
O003508,P0014,2,0.0
O003509,P0027,2,0.0
O003509,P0008,2,0.0
O003510,P0005,1,0.1
O003510,P0020,4,0.0
O003510,P0029,3,0.05
O003511,P0006,1,0.0
O003512,P0012,1,0.0
O003512,P0020,1,0.1
O003513,P0027,2,0.2
O003514,P0017,1,0.15
O003514,P0020,1,0.1
O003515,P0017,3,0.05
O003515,P0019,3,0.05
O003516,P0008,2,0.0
O003517,P0011,2,0.15
O003518,P0023,1,0.15
O003519,P0022,1,0.05
O003520,P0009,1,0.0
O003521,P0003,1,0.1
O003521,P0025,2,0.05
O003522,P0001,1,0.0
O003522,P0004,1,0.0
O003522,P0027,1,0.0
O003523,P0028,2,0.05
O003523,P0019,1,0.1
O003523,P0007,4,0.05
O003524,P0023,3,0.05
O003524,P0011,2,0.0
O003525,P0003,1,0.05
O003525,P0026,1,0.0
O003525,P0015,1,0.0
O003526,P0005,1,0.0
O003526,P0001,1,0.05
O003526,P0029,3,0.05
O003526,P0011,3,0.0
O003526,P0002,2,0.0
O003527,P0002,1,0.05
O003528,P0025,1,0.0
O003528,P0026,2,0.0
O003528,P0014,2,0.0
O003529,P0018,2,0.0
O003529,P0019,4,0.0
O003530,P0017,1,0.2
O003530,P0011,2,0.15
O003531,P0016,1,0.1
O003531,P0003,2,0.1
O003532,P0020,1,0.15
O003532,P0004,2,0.1
O003532,P0006,2,0.05
O003532,P0007,2,0.0
O003533,P0024,1,0.05
O003534,P0028,2,0.0
O003534,P0021,4,0.05
O003535,P0029,2,0.05
O003536,P0012,1,0.05
O003536,P0005,1,0.05
O003537,P0010,1,0.1
O003537,P0012,2,0.0
O003537,P0023,2,0.0
O003538,P0025,3,0.15
O003538,P0003,2,0.05
O003538,P0029,1,0.2
O003539,P0019,2,0.0
O003539,P0028,1,0.15
O003539,P0010,1,0.05
O003540,P0006,2,0.1
O003540,P0013,1,0.0
O003540,P0022,1,0.05
O003540,P0030,1,0.1
O003540,P0021,1,0.1
O003541,P0012,4,0.2
O003541,P0022,1,0.0
O003542,P0027,2,0.1
O003542,P0009,3,0.05
O003542,P0001,1,0.05
O003543,P0016,1,0.0
O003544,P0026,3,0.05
O003544,P0011,1,0.0
O003544,P0018,2,0.0
O003545,P0020,2,0.1
O003545,P0029,1,0.2
O003545,P0007,2,0.1
O003546,P0014,1,0.15
O003546,P0017,1,0.05
O003546,P0019,1,0.1
O003547,P0004,2,0.05
O003548,P0007,2,0.05
O003549,P0010,2,0.0
O003549,P0003,1,0.0
O003549,P0020,1,0.05
O003550,P0026,1,0.0
O003550,P0019,1,0.1
O003550,P0022,1,0.1
O003551,P0029,2,0.1
O003551,P0027,1,0.0
O003552,P0012,2,0.2
O003552,P0002,1,0.0
O003552,P0004,4,0.0
O003552,P0029,2,0.15
O003552,P0007,3,0.05
O003553,P0023,2,0.0
O003553,P0029,3,0.0
O003554,P0015,1,0.05
O003555,P0013,1,0.0
O003555,P0001,1,0.0
O003556,P0016,2,0.0
O003556,P0008,3,0.15
O003556,P0006,1,0.05
O003556,P0019,2,0.0
O003556,P0020,3,0.0
O003557,P0017,3,0.15
O003558,P0018,1,0.1
O003559,P0018,1,0.1
O003559,P0027,1,0.0
O003560,P0002,1,0.0
O003560,P0009,1,0.15
O003561,P0016,1,0.1
O003561,P0014,1,0.05
O003562,P0014,1,0.1
O003562,P0004,1,0.1
O003562,P0021,4,0.0
O003562,P0018,1,0.0
O003562,P0025,1,0.15
O003563,P0015,1,0.0
O003563,P0004,2,0.0
O003563,P0003,2,0.15
O003564,P0022,3,0.0
O003565,P0013,1,0.1
O003566,P0030,1,0.05
O003567,P0009,1,0.0
O003567,P0025,1,0.0
O003567,P0002,1,0.05
O003567,P0017,2,0.05
O003568,P0010,2,0.1
O003568,P0009,1,0.05
O003569,P0023,1,0.0
O003570,P0011,1,0.1
O003570,P0002,1,0.05
O003570,P0005,1,0.1
O003570,P0026,3,0.0
O003570,P0028,1,0.0
O003571,P0029,1,0.0
O003572,P0003,2,0.05
O003572,P0009,1,0.0
O003572,P0011,1,0.0
O003572,P0012,1,0.1
O003573,P0003,1,0.1
O003573,P0025,1,0.05
O003573,P0029,2,0.05
O003574,P0001,2,0.0
O003574,P0015,3,0.1
O003574,P0029,1,0.0
O003574,P0023,2,0.05
O003574,P0011,1,0.0
O003575,P0028,1,0.0
O003575,P0029,1,0.2
O003575,P0017,3,0.0
O003576,P0018,1,0.05
O003576,P0003,3,0.05
O003576,P0023,1,0.0
O003577,P0021,1,0.0
O003578,P0004,1,0.15
O003578,P0006,2,0.0
O003578,P0021,3,0.1
O003578,P0024,2,0.0
O003579,P0020,1,0.05
O003579,P0018,1,0.15
O003580,P0014,2,0.1
O003580,P0027,1,0.05
O003581,P0010,1,0.0
O003581,P0030,1,0.0
O003582,P0028,1,0.1
O003583,P0004,3,0.05
O003584,P0026,2,0.1
O003584,P0015,1,0.05
O003585,P0004,1,0.05
O003585,P0016,1,0.1
O003585,P0005,2,0.0
O003586,P0016,1,0.05
O003586,P0007,1,0.2
O003586,P0013,1,0.0
O003587,P0008,3,0.05
O003587,P0009,1,0.0
O003587,P0030,1,0.0
O003587,P0027,2,0.0
O003588,P0014,1,0.1
O003588,P0013,1,0.2
O003588,P0026,1,0.05
O003589,P0006,1,0.05
O003589,P0027,1,0.0
O003589,P0005,1,0.1
O003589,P0015,2,0.15
O003590,P0007,1,0.0
O003591,P0022,1,0.05
O003591,P0021,1,0.0
O003592,P0029,1,0.05
O003592,P0024,1,0.0
O003592,P0006,1,0.05
O003593,P0003,1,0.1
O003593,P0006,2,0.0
O003593,P0015,1,0.05
O003593,P0030,1,0.05
O003593,P0024,1,0.05
O003594,P0013,2,0.05
O003595,P0003,2,0.05
O003595,P0016,3,0.0
O003596,P0022,2,0.1
O003596,P0010,1,0.0
O003596,P0006,3,0.0
O003596,P0020,2,0.0
O003596,P0002,1,0.05
O003597,P0024,4,0.0
O003597,P0027,1,0.0
O003597,P0008,1,0.0
O003598,P0005,4,0.15
O003598,P0028,1,0.1
O003598,P0027,4,0.05
O003599,P0023,2,0.05
O003599,P0004,1,0.0
O003600,P0013,2,0.15
O003600,P0010,1,0.15
O003600,P0024,1,0.15
O003600,P0019,2,0.1
O003601,P0020,3,0.0
O003601,P0029,1,0.05
O003602,P0029,1,0.2
O003603,P0011,2,0.0
O003603,P0017,4,0.0
O003603,P0022,3,0.05
O003603,P0007,1,0.2
O003604,P0021,1,0.05
O003605,P0024,1,0.05
O003605,P0019,3,0.05
O003606,P0028,4,0.05
O003606,P0013,1,0.0
O003607,P0029,3,0.0
O003608,P0013,1,0.0
O003609,P0017,2,0.0
O003609,P0008,2,0.1
O003609,P0013,2,0.1
O003609,P0006,2,0.05
O003609,P0021,1,0.05
O003610,P0026,2,0.05
O003610,P0023,1,0.0
O003610,P0022,1,0.05
O003610,P0019,2,0.1
O003611,P0019,1,0.1
O003611,P0026,1,0.05
O003612,P0017,1,0.0
O003612,P0019,1,0.1
O003612,P0025,2,0.2
O003613,P0004,1,0.1
O003613,P0028,2,0.05
O003613,P0024,4,0.05
O003613,P0027,1,0.05
O003614,P0026,3,0.0
O003614,P0009,1,0.1
O003615,P0017,1,0.0
O003615,P0020,1,0.0
O003616,P0028,1,0.0
O003616,P0004,2,0.0
O003616,P0010,1,0.1
O003616,P0012,2,0.0
O003617,P0014,2,0.05
O003617,P0016,1,0.1
O003617,P0006,2,0.0
O003618,P0008,2,0.0
O003618,P0022,3,0.05
O003618,P0006,3,0.05
O003618,P0018,2,0.1
O003619,P0023,1,0.1
O003620,P0015,3,0.0
O003620,P0006,2,0.1
O003620,P0029,2,0.15
O003621,P0015,2,0.05
O003621,P0020,2,0.2
O003621,P0001,1,0.0
O003621,P0029,2,0.05
O003622,P0024,2,0.0
O003622,P0015,1,0.0
O003622,P0026,1,0.0
O003622,P0002,1,0.0
O003622,P0014,1,0.0
O003623,P0007,1,0.1
O003624,P0029,1,0.1
O003624,P0010,1,0.15
